,state,district,date,confirmed,active,recovered,deceased,notes,fatality_rate,recovery_rate,ML,Low_90,High_90,Low_50,High_50
1041,Maharashtra,Pune,2020-06-05,9051,3768,4893,390,,0.04308916141862778,0.5406032482598608,0.99,0.79,1.1400000000000001,0.92,1.06
1042,Maharashtra,Pune,2020-06-06,9289,3694,5195,400,,0.043061685865001614,0.5592636451717085,1.0,0.8,1.1500000000000001,0.88,1.03
1043,Maharashtra,Pune,2020-06-07,9705,3783,5516,406,,0.04183410613086038,0.5683668212261721,0.99,0.79,1.1400000000000001,0.87,1.02
1044,Maharashtra,Pune,2020-06-08,9877,3721,5743,413,,0.041814316087880936,0.5814518578515744,1.0,0.81,1.16,0.89,1.04
1045,Maharashtra,Pune,2020-06-09,10073,3741,5903,429,,0.042589099573116254,0.5860220391144644,1.06,0.86,1.21,0.99,1.1300000000000001
1046,Maharashtra,Pune,2020-06-10,10406,3888,6079,439,,0.042187199692485106,0.5841822025754373,1.1400000000000001,0.96,1.3,1.06,1.2
1047,Maharashtra,Pune,2020-06-11,10882,4227,6208,447,,0.04107700790295901,0.5704833670281199,1.2,1.01,1.35,1.1,1.24
1048,Maharashtra,Pune,2020-06-12,11281,4443,6379,459,,0.04068788227993972,0.5654640546050882,1.18,0.99,1.32,1.07,1.21
1049,Maharashtra,Pune,2020-06-13,11722,4686,6567,469,,0.040010237160894045,0.5602286299266337,1.1,0.93,1.25,0.99,1.1300000000000001
1050,Maharashtra,Pune,2020-06-14,12184,4954,6750,480,,0.03939592908732764,0.554005252790545,1.07,0.9,1.22,0.96,1.1
1051,Maharashtra,Pune,2020-06-15,12184,4954,6750,480,,0.03939592908732764,0.554005252790545,0.98,0.81,1.1300000000000001,0.88,1.02
1052,Maharashtra,Pune,2020-06-16,12419,4646,7279,494,,0.039777759884048636,0.5861180449311538,1.04,0.86,1.19,0.9400000000000001,1.08
1053,Maharashtra,Pune,2020-06-17,13250,5230,7410,610,,0.046037735849056606,0.5592452830188679,1.16,0.99,1.31,1.05,1.19
1054,Maharashtra,Pune,2020-06-18,13250,5230,7410,610,,0.046037735849056606,0.5592452830188679,1.35,1.19,1.5,1.26,1.3900000000000001
1055,Maharashtra,Pune,2020-06-19,14000,5805,7585,610,,0.04357142857142857,0.5417857142857143,1.48,1.31,1.61,1.3800000000000001,1.51
1056,Maharashtra,Pune,2020-06-20,14704,6074,8020,610,,0.04148531011969532,0.545429815016322,1.46,1.29,1.58,1.37,1.49
1057,Maharashtra,Pune,2020-06-21,15881,6658,8622,601,,0.037843964485863614,0.5429129148038536,1.34,1.17,1.45,1.24,1.36
1058,Maharashtra,Pune,2020-06-22,16474,7071,8791,612,,0.03714944761442273,0.533628748330703,1.23,1.08,1.35,1.16,1.27
1059,Maharashtra,Pune,2020-06-23,16907,7141,9142,624,,0.036907789672916545,0.5407227775477613,1.0,0.85,1.12,0.93,1.04
1060,Maharashtra,Pune,2020-06-24,17445,7401,9407,637,,0.03651476067641158,0.539237603897965,0.85,0.6900000000000001,0.97,0.76,0.88
1061,Maharashtra,Pune,2020-06-25,18015,7650,9706,659,,0.03658062725506522,0.5387732445184569,0.71,0.54,0.8300000000000001,0.63,0.75
1062,Maharashtra,Pune,2020-06-26,18015,7650,9706,659,,0.03658062725506522,0.5387732445184569,0.64,0.48,0.78,0.54,0.67
1063,Maharashtra,Raigad,2020-05-02,76,47,26,3,,0.039473684210526314,0.34210526315789475,0.0,0.0,10.81,0.0,6.01
1064,Maharashtra,Raigad,2020-05-03,85,54,28,3,,0.03529411764705882,0.32941176470588235,1.62,0.2,2.7800000000000002,0.99,2.11
1065,Maharashtra,Raigad,2020-05-04,85,54,28,3,,0.03529411764705882,0.32941176470588235,1.6600000000000001,0.61,2.54,1.18,1.98
1066,Maharashtra,Raigad,2020-05-05,163,127,33,3,,0.018404907975460124,0.20245398773006135,1.47,0.61,2.17,1.1,1.74
1067,Maharashtra,Raigad,2020-05-06,175,134,38,3,,0.017142857142857144,0.21714285714285714,1.34,0.62,1.96,1.03,1.58
1068,Maharashtra,Raigad,2020-05-07,201,155,43,3,,0.014925373134328358,0.21393034825870647,1.1300000000000001,0.46,1.68,0.84,1.34
1069,Maharashtra,Raigad,2020-05-08,213,165,45,3,,0.014084507042253521,0.2112676056338028,1.05,0.45,1.58,0.75,1.22
1070,Maharashtra,Raigad,2020-05-09,226,178,45,3,,0.01327433628318584,0.19911504424778761,0.91,0.33,1.41,0.62,1.07
1071,Maharashtra,Raigad,2020-05-10,230,182,45,3,,0.013043478260869565,0.1956521739130435,0.97,0.4,1.44,0.7000000000000001,1.1300000000000001
1072,Maharashtra,Raigad,2020-05-11,262,161,98,3,,0.011450381679389313,0.37404580152671757,0.99,0.45,1.45,0.75,1.16
1073,Maharashtra,Raigad,2020-05-12,275,167,98,10,,0.03636363636363636,0.3563636363636364,1.12,0.61,1.56,0.89,1.28
1074,Maharashtra,Raigad,2020-05-13,308,200,98,10,,0.032467532467532464,0.3181818181818182,1.18,0.7000000000000001,1.6,0.96,1.33
1075,Maharashtra,Raigad,2020-05-14,327,218,98,11,,0.03363914373088685,0.2996941896024465,1.23,0.79,1.6400000000000001,1.03,1.3800000000000001
1076,Maharashtra,Raigad,2020-05-15,392,281,99,12,,0.030612244897959183,0.25255102040816324,1.21,0.79,1.6,0.99,1.33
1077,Maharashtra,Raigad,2020-05-16,414,303,99,12,,0.028985507246376812,0.2391304347826087,1.16,0.75,1.53,0.98,1.3
1078,Maharashtra,Raigad,2020-05-17,445,330,99,16,,0.035955056179775284,0.22247191011235956,1.1300000000000001,0.72,1.48,0.96,1.27
1079,Maharashtra,Raigad,2020-05-18,472,357,99,16,,0.03389830508474576,0.2097457627118644,1.1,0.71,1.45,0.9,1.21
1080,Maharashtra,Raigad,2020-05-19,472,357,99,16,,0.03389830508474576,0.2097457627118644,1.07,0.67,1.4000000000000001,0.88,1.18
1081,Maharashtra,Raigad,2020-05-20,532,407,109,16,,0.03007518796992481,0.20488721804511278,1.09,0.72,1.43,0.88,1.18
1082,Maharashtra,Raigad,2020-05-21,556,426,114,16,,0.02877697841726619,0.20503597122302158,1.17,0.79,1.49,0.98,1.27
1083,Maharashtra,Raigad,2020-05-22,581,370,194,17,,0.029259896729776247,0.33390705679862304,1.23,0.85,1.53,1.05,1.33
1084,Maharashtra,Raigad,2020-05-23,616,404,195,17,,0.027597402597402596,0.31655844155844154,1.3,0.9500000000000001,1.6,1.1300000000000001,1.4000000000000001
1085,Maharashtra,Raigad,2020-05-24,742,427,298,17,,0.022911051212938006,0.40161725067385445,1.31,0.96,1.59,1.1400000000000001,1.4000000000000001
1086,Maharashtra,Raigad,2020-05-25,791,476,298,17,,0.021491782553729456,0.37673830594184576,1.28,0.9400000000000001,1.55,1.1300000000000001,1.3800000000000001
1087,Maharashtra,Raigad,2020-05-26,845,398,430,17,,0.020118343195266272,0.5088757396449705,1.21,0.89,1.48,1.08,1.32
1088,Maharashtra,Raigad,2020-05-27,896,441,430,25,,0.027901785714285716,0.4799107142857143,1.16,0.85,1.43,1.01,1.25
1089,Maharashtra,Raigad,2020-05-28,944,430,488,26,,0.02754237288135593,0.5169491525423728,1.07,0.78,1.35,0.91,1.1500000000000001
1090,Maharashtra,Raigad,2020-05-29,944,430,488,26,,0.02754237288135593,0.5169491525423728,1.09,0.79,1.36,0.92,1.16
1091,Maharashtra,Raigad,2020-05-30,1042,454,549,39,,0.03742802303262956,0.5268714011516314,1.1,0.79,1.36,0.9400000000000001,1.18
1092,Maharashtra,Raigad,2020-05-31,1042,454,549,39,,0.03742802303262956,0.5268714011516314,1.12,0.8300000000000001,1.3900000000000001,0.99,1.22
1093,Maharashtra,Raigad,2020-06-01,1148,509,598,41,,0.03571428571428571,0.5209059233449478,1.1300000000000001,0.8200000000000001,1.3800000000000001,0.99,1.22
1094,Maharashtra,Raigad,2020-06-02,1209,537,621,51,,0.04218362282878412,0.5136476426799007,1.1300000000000001,0.85,1.4000000000000001,0.98,1.21
1095,Maharashtra,Raigad,2020-06-03,1238,542,645,51,,0.04119547657512116,0.5210016155088854,1.1,0.8,1.35,0.9400000000000001,1.17
1096,Maharashtra,Raigad,2020-06-04,1293,534,704,55,,0.042536736272235115,0.5444702242846094,1.09,0.78,1.33,0.93,1.16
1097,Maharashtra,Raigad,2020-06-05,1362,603,704,55,,0.04038179148311307,0.5168869309838473,1.04,0.76,1.3,0.87,1.1
1098,Maharashtra,Raigad,2020-06-06,1411,639,717,55,,0.03897944720056697,0.5081502480510276,1.01,0.7000000000000001,1.25,0.85,1.08
1099,Maharashtra,Raigad,2020-06-07,1441,651,735,55,,0.03816793893129771,0.5100624566273422,1.0,0.7000000000000001,1.25,0.84,1.07
1100,Maharashtra,Raigad,2020-06-08,1461,601,805,55,,0.03764544832306639,0.5509924709103354,1.0,0.7000000000000001,1.25,0.85,1.08
1101,Maharashtra,Raigad,2020-06-09,1500,516,926,58,,0.03866666666666667,0.6173333333333333,1.03,0.74,1.29,0.88,1.11
1102,Maharashtra,Raigad,2020-06-10,1575,536,981,58,,0.036825396825396824,0.6228571428571429,1.08,0.79,1.34,0.93,1.16
1103,Maharashtra,Raigad,2020-06-11,1636,558,1020,58,,0.035452322738386305,0.6234718826405868,1.1300000000000001,0.8300000000000001,1.3800000000000001,0.97,1.2
1104,Maharashtra,Raigad,2020-06-12,1711,615,1038,58,,0.03389830508474576,0.6066627703097603,1.12,0.8300000000000001,1.37,1.0,1.22
1105,Maharashtra,Raigad,2020-06-13,1781,567,1148,64,,0.035934868051656375,0.6445816956765862,1.11,0.8300000000000001,1.36,0.97,1.19
1106,Maharashtra,Raigad,2020-06-14,1868,639,1163,64,,0.034261241970021415,0.6225910064239829,1.09,0.8,1.33,0.9500000000000001,1.17
1107,Maharashtra,Raigad,2020-06-15,1868,639,1163,64,,0.034261241970021415,0.6225910064239829,1.07,0.77,1.3,0.92,1.1400000000000001
1108,Maharashtra,Raigad,2020-06-16,1932,611,1247,72,,0.037267080745341616,0.6454451345755694,1.07,0.8,1.32,0.92,1.1400000000000001
1109,Maharashtra,Raigad,2020-06-17,2067,659,1320,86,,0.04160619254958878,0.6386066763425254,1.1,0.8200000000000001,1.34,0.9400000000000001,1.16
1110,Maharashtra,Raigad,2020-06-18,2067,659,1320,86,,0.04160619254958878,0.6386066763425254,1.19,0.9,1.42,1.07,1.28
1111,Maharashtra,Raigad,2020-06-19,2166,666,1412,86,,0.03970452446906741,0.6518928901200369,1.27,1.01,1.51,1.1300000000000001,1.34
1112,Maharashtra,Raigad,2020-06-20,2267,707,1469,89,,0.03925893250992501,0.6479929422143802,1.32,1.04,1.53,1.19,1.3900000000000001
1113,Maharashtra,Raigad,2020-06-21,2530,896,1541,91,,0.03596837944664032,0.6090909090909091,1.33,1.08,1.55,1.19,1.3900000000000001
1114,Maharashtra,Raigad,2020-06-22,2632,883,1654,93,,0.03533434650455927,0.628419452887538,1.34,1.08,1.54,1.21,1.4000000000000001
1115,Maharashtra,Raigad,2020-06-23,2714,908,1711,93,,0.034266764922623434,0.6304347826086957,1.25,1.02,1.46,1.1500000000000001,1.33
1116,Maharashtra,Raigad,2020-06-24,2889,1001,1793,93,,0.032191069574247146,0.6206299757701627,1.19,0.9400000000000001,1.3800000000000001,1.07,1.25
1117,Maharashtra,Raigad,2020-06-25,3085,1169,1820,94,,0.03047001620745543,0.5899513776337115,1.1,0.87,1.3,0.98,1.16
1118,Maharashtra,Raigad,2020-06-26,3085,1169,1820,94,,0.03047001620745543,0.5899513776337115,1.05,0.8,1.24,0.93,1.11
1119,Maharashtra,Ratnagiri,2020-05-01,8,2,5,1,,0.125,0.625,0.0,0.0,10.81,0.0,6.01
1120,Maharashtra,Ratnagiri,2020-05-02,10,4,5,1,,0.1,0.5,0.08,0.0,5.5200000000000005,0.0,2.5500000000000003
1121,Maharashtra,Ratnagiri,2020-05-03,11,5,5,1,,0.09090909090909091,0.45454545454545453,0.09,0.0,4.39,0.02,2.05
1122,Maharashtra,Ratnagiri,2020-05-04,11,5,5,1,,0.09090909090909091,0.45454545454545453,0.1,0.0,3.84,0.0,1.79
1123,Maharashtra,Ratnagiri,2020-05-05,10,4,5,1,,0.1,0.5,1.0,0.0,3.49,0.05,1.68
1124,Maharashtra,Ratnagiri,2020-05-06,16,10,5,1,,0.0625,0.3125,1.0,0.0,3.24,0.02,1.55
1125,Maharashtra,Ratnagiri,2020-05-07,16,10,5,1,,0.0625,0.3125,2.15,0.05,3.81,1.11,2.83
1126,Maharashtra,Ratnagiri,2020-05-08,17,11,5,1,,0.058823529411764705,0.29411764705882354,2.15,0.27,3.66,1.3,2.7800000000000002
1127,Maharashtra,Ratnagiri,2020-05-09,18,12,5,1,,0.05555555555555555,0.2777777777777778,2.3000000000000003,0.7000000000000001,3.71,1.59,2.85
1128,Maharashtra,Ratnagiri,2020-05-10,36,30,5,1,,0.027777777777777776,0.1388888888888889,2.1,0.66,3.2600000000000002,1.46,2.54
1129,Maharashtra,Ratnagiri,2020-05-11,42,35,5,2,,0.047619047619047616,0.11904761904761904,2.19,0.96,3.2,1.6500000000000001,2.57
1130,Maharashtra,Ratnagiri,2020-05-12,55,48,5,2,,0.03636363636363636,0.09090909090909091,1.98,0.9500000000000001,2.9,1.55,2.35
1131,Maharashtra,Ratnagiri,2020-05-13,60,53,5,2,,0.03333333333333333,0.08333333333333333,1.77,0.81,2.57,1.37,2.09
1132,Maharashtra,Ratnagiri,2020-05-14,83,75,5,3,,0.03614457831325301,0.060240963855421686,1.57,0.72,2.34,1.17,1.84
1133,Maharashtra,Ratnagiri,2020-05-15,86,78,5,3,,0.03488372093023256,0.05813953488372093,1.44,0.6,2.13,1.06,1.69
1134,Maharashtra,Ratnagiri,2020-05-16,91,75,13,3,,0.03296703296703297,0.14285714285714285,1.29,0.52,1.98,0.97,1.57
1135,Maharashtra,Ratnagiri,2020-05-17,95,78,14,3,,0.031578947368421054,0.14736842105263157,1.22,0.45,1.87,0.85,1.44
1136,Maharashtra,Ratnagiri,2020-05-18,101,83,15,3,,0.0297029702970297,0.1485148514851485,1.16,0.4,1.79,0.84,1.41
1137,Maharashtra,Ratnagiri,2020-05-19,101,83,15,3,,0.0297029702970297,0.1485148514851485,1.23,0.51,1.86,0.88,1.44
1138,Maharashtra,Ratnagiri,2020-05-20,116,98,15,3,,0.02586206896551724,0.12931034482758622,1.26,0.55,1.86,0.93,1.47
1139,Maharashtra,Ratnagiri,2020-05-21,123,88,32,3,,0.024390243902439025,0.2601626016260163,1.27,0.58,1.85,0.97,1.49
1140,Maharashtra,Ratnagiri,2020-05-22,135,100,32,3,,0.022222222222222223,0.23703703703703705,1.29,0.63,1.85,1.0,1.5
1141,Maharashtra,Ratnagiri,2020-05-23,142,107,32,3,,0.02112676056338028,0.22535211267605634,1.26,0.63,1.81,0.9500000000000001,1.44
1142,Maharashtra,Ratnagiri,2020-05-24,155,112,40,3,,0.01935483870967742,0.25806451612903225,1.24,0.61,1.76,0.97,1.44
1143,Maharashtra,Ratnagiri,2020-05-25,167,123,40,4,,0.023952095808383235,0.23952095808383234,1.25,0.67,1.78,0.97,1.43
1144,Maharashtra,Ratnagiri,2020-05-26,171,104,62,5,,0.029239766081871343,0.36257309941520466,1.23,0.66,1.74,0.9400000000000001,1.3900000000000001
1145,Maharashtra,Ratnagiri,2020-05-27,192,125,62,5,,0.026041666666666668,0.3229166666666667,1.27,0.7000000000000001,1.75,1.02,1.45
1146,Maharashtra,Ratnagiri,2020-05-28,204,123,76,5,,0.024509803921568627,0.37254901960784315,1.24,0.7000000000000001,1.72,0.99,1.41
1147,Maharashtra,Ratnagiri,2020-05-29,204,123,76,5,,0.024509803921568627,0.37254901960784315,1.25,0.73,1.72,1.0,1.41
1148,Maharashtra,Ratnagiri,2020-05-30,242,147,90,5,,0.02066115702479339,0.371900826446281,1.29,0.78,1.74,1.03,1.43
1149,Maharashtra,Ratnagiri,2020-05-31,242,147,90,5,,0.02066115702479339,0.371900826446281,1.29,0.79,1.72,1.09,1.47
1150,Maharashtra,Ratnagiri,2020-06-01,264,160,99,5,,0.01893939393939394,0.375,1.3,0.8200000000000001,1.72,1.08,1.45
1151,Maharashtra,Ratnagiri,2020-06-02,304,181,118,5,,0.01644736842105263,0.3881578947368421,1.27,0.8300000000000001,1.7,1.05,1.41
1152,Maharashtra,Ratnagiri,2020-06-03,314,191,118,5,,0.01592356687898089,0.37579617834394907,1.22,0.77,1.62,1.01,1.36
1153,Maharashtra,Ratnagiri,2020-06-04,329,201,123,5,,0.015197568389057751,0.3738601823708207,1.17,0.71,1.55,0.9400000000000001,1.29
1154,Maharashtra,Ratnagiri,2020-06-05,344,205,129,10,,0.029069767441860465,0.375,1.11,0.67,1.5,0.92,1.26
1155,Maharashtra,Ratnagiri,2020-06-06,352,184,158,10,,0.028409090909090908,0.44886363636363635,1.06,0.61,1.44,0.86,1.2
1156,Maharashtra,Ratnagiri,2020-06-07,354,185,159,10,,0.02824858757062147,0.4491525423728814,1.04,0.59,1.42,0.84,1.18
1157,Maharashtra,Ratnagiri,2020-06-08,371,176,182,13,,0.03504043126684636,0.49056603773584906,1.02,0.58,1.41,0.8300000000000001,1.17
1158,Maharashtra,Ratnagiri,2020-06-09,378,177,187,14,,0.037037037037037035,0.4947089947089947,1.0,0.54,1.3800000000000001,0.77,1.12
1159,Maharashtra,Ratnagiri,2020-06-10,381,176,191,14,,0.03674540682414698,0.5013123359580053,0.99,0.54,1.3800000000000001,0.76,1.11
1160,Maharashtra,Ratnagiri,2020-06-11,381,159,207,15,,0.03937007874015748,0.5433070866141733,0.97,0.51,1.36,0.75,1.1
1161,Maharashtra,Ratnagiri,2020-06-12,391,137,239,15,,0.03836317135549872,0.6112531969309463,0.9400000000000001,0.47000000000000003,1.33,0.74,1.09
1162,Maharashtra,Ratnagiri,2020-06-13,392,121,256,15,,0.03826530612244898,0.6530612244897959,0.97,0.53,1.3900000000000001,0.74,1.1
1163,Maharashtra,Ratnagiri,2020-06-14,392,100,276,16,,0.04081632653061224,0.7040816326530612,1.04,0.5700000000000001,1.44,0.81,1.17
1164,Maharashtra,Ratnagiri,2020-06-15,392,100,276,16,,0.04081632653061224,0.7040816326530612,1.09,0.64,1.5,0.86,1.22
1165,Maharashtra,Ratnagiri,2020-06-16,435,128,290,17,,0.03908045977011494,0.6666666666666666,1.1400000000000001,0.7000000000000001,1.55,0.93,1.28
1166,Maharashtra,Ratnagiri,2020-06-17,459,134,307,18,,0.0392156862745098,0.6688453159041394,1.1300000000000001,0.6900000000000001,1.53,0.9,1.25
1167,Maharashtra,Ratnagiri,2020-06-18,459,134,307,18,,0.0392156862745098,0.6688453159041394,1.12,0.68,1.51,0.93,1.27
1168,Maharashtra,Ratnagiri,2020-06-19,472,142,312,18,,0.038135593220338986,0.6610169491525424,1.08,0.66,1.48,0.87,1.21
1169,Maharashtra,Ratnagiri,2020-06-20,474,129,327,18,,0.0379746835443038,0.689873417721519,1.03,0.6,1.42,0.8200000000000001,1.16
1170,Maharashtra,Ratnagiri,2020-06-21,501,150,334,17,,0.033932135728542916,0.6666666666666666,1.02,0.58,1.4000000000000001,0.8,1.1400000000000001
1171,Maharashtra,Ratnagiri,2020-06-22,501,139,345,17,,0.033932135728542916,0.688622754491018,1.01,0.59,1.41,0.81,1.1500000000000001
1172,Maharashtra,Ratnagiri,2020-06-23,504,129,352,23,,0.04563492063492063,0.6984126984126984,1.0,0.54,1.37,0.79,1.1300000000000001
1173,Maharashtra,Ratnagiri,2020-06-24,517,131,361,25,,0.048355899419729204,0.6982591876208898,1.0,0.55,1.3800000000000001,0.8,1.1400000000000001
1174,Maharashtra,Ratnagiri,2020-06-25,529,130,374,25,,0.04725897920604915,0.7069943289224953,0.98,0.55,1.3800000000000001,0.8,1.1400000000000001
1175,Maharashtra,Ratnagiri,2020-06-26,529,130,374,25,,0.04725897920604915,0.7069943289224953,0.98,0.53,1.37,0.75,1.1
1176,Maharashtra,Sangli,2020-04-28,27,1,25,1,,0.037037037037037035,0.9259259259259259,0.0,0.0,10.81,0.0,6.01
1177,Maharashtra,Sangli,2020-04-29,29,3,25,1,,0.034482758620689655,0.8620689655172413,0.08,0.0,5.5200000000000005,0.0,2.5500000000000003
1178,Maharashtra,Sangli,2020-04-30,29,3,25,1,,0.034482758620689655,0.8620689655172413,0.09,0.0,4.39,0.02,2.05
1179,Maharashtra,Sangli,2020-05-01,29,3,25,1,,0.034482758620689655,0.8620689655172413,0.1,0.0,3.84,0.0,1.79
1180,Maharashtra,Sangli,2020-05-02,31,5,25,1,,0.03225806451612903,0.8064516129032258,1.0,0.0,3.49,0.05,1.68
1181,Maharashtra,Sangli,2020-05-03,31,5,25,1,,0.03225806451612903,0.8064516129032258,1.0,0.0,3.24,0.02,1.55
1182,Maharashtra,Sangli,2020-05-04,31,5,25,1,,0.03225806451612903,0.8064516129032258,1.0,0.0,3.0500000000000003,0.03,1.48
1183,Maharashtra,Sangli,2020-05-05,34,8,25,1,,0.029411764705882353,0.7352941176470589,1.0,0.0,2.91,0.14,1.52
1184,Maharashtra,Sangli,2020-05-06,35,9,25,1,,0.02857142857142857,0.7142857142857143,1.0,0.0,2.79,0.11,1.44
1185,Maharashtra,Sangli,2020-05-07,35,9,25,1,,0.02857142857142857,0.7142857142857143,1.0,0.0,2.69,0.26,1.54
1186,Maharashtra,Sangli,2020-05-08,35,9,25,1,,0.02857142857142857,0.7142857142857143,1.0,0.0,2.6,0.3,1.54
1187,Maharashtra,Sangli,2020-05-09,35,8,26,1,,0.02857142857142857,0.7428571428571429,1.0,0.0,2.5300000000000002,0.23,1.44
1188,Maharashtra,Sangli,2020-05-10,37,10,26,1,,0.02702702702702703,0.7027027027027027,1.0,0.0,2.46,0.25,1.43
1189,Maharashtra,Sangli,2020-05-11,37,9,27,1,,0.02702702702702703,0.7297297297297297,1.0,0.0,2.4,0.3,1.45
1190,Maharashtra,Sangli,2020-05-12,38,9,28,1,,0.02631578947368421,0.7368421052631579,1.0,0.0,2.35,0.26,1.3900000000000001
1191,Maharashtra,Sangli,2020-05-13,41,12,28,1,,0.024390243902439025,0.6829268292682927,1.26,0.0,2.49,0.54,1.71
1192,Maharashtra,Sangli,2020-05-14,43,14,28,1,,0.023255813953488372,0.6511627906976745,1.23,0.0,2.39,0.65,1.76
1193,Maharashtra,Sangli,2020-05-15,44,15,28,1,,0.022727272727272728,0.6363636363636364,1.2,0.0,2.31,0.58,1.6500000000000001
1194,Maharashtra,Sangli,2020-05-16,45,14,30,1,,0.022222222222222223,0.6666666666666666,1.18,0.03,2.2600000000000002,0.6,1.6300000000000001
1195,Maharashtra,Sangli,2020-05-17,50,19,30,1,,0.02,0.6,1.17,0.02,2.19,0.5700000000000001,1.57
1196,Maharashtra,Sangli,2020-05-18,53,21,31,1,,0.018867924528301886,0.5849056603773585,1.31,0.09,2.31,0.7000000000000001,1.69
1197,Maharashtra,Sangli,2020-05-19,53,21,31,1,,0.018867924528301886,0.5849056603773585,1.28,0.08,2.22,0.75,1.69
1198,Maharashtra,Sangli,2020-05-20,57,24,32,1,,0.017543859649122806,0.5614035087719298,1.37,0.21,2.33,0.8300000000000001,1.74
1199,Maharashtra,Sangli,2020-05-21,63,29,33,1,,0.015873015873015872,0.5238095238095238,1.44,0.32,2.37,0.97,1.83
1200,Maharashtra,Sangli,2020-05-22,71,34,36,1,,0.014084507042253521,0.5070422535211268,1.3800000000000001,0.35000000000000003,2.29,0.88,1.7
1201,Maharashtra,Sangli,2020-05-23,74,37,36,1,,0.013513513513513514,0.4864864864864865,1.34,0.31,2.17,0.86,1.6400000000000001
1202,Maharashtra,Sangli,2020-05-24,80,37,42,1,,0.0125,0.525,1.31,0.34,2.12,0.9,1.6400000000000001
1203,Maharashtra,Sangli,2020-05-25,83,40,42,1,,0.012048192771084338,0.5060240963855421,1.28,0.37,2.08,0.9,1.61
1204,Maharashtra,Sangli,2020-05-26,87,41,45,1,,0.011494252873563218,0.5172413793103449,1.25,0.34,2.0,0.84,1.53
1205,Maharashtra,Sangli,2020-05-27,94,48,45,1,,0.010638297872340425,0.4787234042553192,1.23,0.4,2.0,0.8200000000000001,1.49
1206,Maharashtra,Sangli,2020-05-28,101,54,46,1,,0.009900990099009901,0.45544554455445546,1.22,0.37,1.93,0.81,1.46
1207,Maharashtra,Sangli,2020-05-29,101,54,46,1,,0.009900990099009901,0.45544554455445546,1.2,0.37,1.8900000000000001,0.8200000000000001,1.45
1208,Maharashtra,Sangli,2020-05-30,112,56,55,1,,0.008928571428571428,0.49107142857142855,1.19,0.39,1.87,0.84,1.45
1209,Maharashtra,Sangli,2020-05-31,112,56,55,1,,0.008928571428571428,0.49107142857142855,1.1300000000000001,0.34,1.79,0.77,1.37
1210,Maharashtra,Sangli,2020-06-01,112,49,62,1,,0.008928571428571428,0.5535714285714286,1.12,0.38,1.8,0.77,1.36
1211,Maharashtra,Sangli,2020-06-02,124,57,63,4,,0.03225806451612903,0.5080645161290323,1.16,0.41000000000000003,1.81,0.8,1.3800000000000001
1212,Maharashtra,Sangli,2020-06-03,126,59,63,4,,0.031746031746031744,0.5,1.1500000000000001,0.43,1.8,0.79,1.36
1213,Maharashtra,Sangli,2020-06-04,127,52,71,4,,0.031496062992125984,0.5590551181102362,1.1400000000000001,0.41000000000000003,1.76,0.79,1.35
1214,Maharashtra,Sangli,2020-06-05,136,53,79,4,,0.029411764705882353,0.5808823529411765,1.22,0.49,1.81,0.9,1.44
1215,Maharashtra,Sangli,2020-06-06,145,55,86,4,,0.027586206896551724,0.593103448275862,1.24,0.54,1.82,0.9,1.43
1216,Maharashtra,Sangli,2020-06-07,150,58,88,4,,0.02666666666666667,0.5866666666666667,1.29,0.64,1.87,0.97,1.48
1217,Maharashtra,Sangli,2020-06-08,170,77,89,4,,0.023529411764705882,0.5235294117647059,1.3,0.65,1.84,1.0,1.49
1218,Maharashtra,Sangli,2020-06-09,180,81,95,4,,0.022222222222222223,0.5277777777777778,1.27,0.65,1.8,1.0,1.47
1219,Maharashtra,Sangli,2020-06-10,188,78,106,4,,0.02127659574468085,0.5638297872340425,1.22,0.61,1.73,0.9400000000000001,1.4000000000000001
1220,Maharashtra,Sangli,2020-06-11,195,83,108,4,,0.020512820512820513,0.5538461538461539,1.21,0.62,1.71,0.93,1.3800000000000001
1221,Maharashtra,Sangli,2020-06-12,207,91,109,7,,0.033816425120772944,0.5265700483091788,1.17,0.58,1.6500000000000001,0.9,1.34
1222,Maharashtra,Sangli,2020-06-13,221,100,114,7,,0.03167420814479638,0.5158371040723982,1.16,0.59,1.6400000000000001,0.91,1.34
1223,Maharashtra,Sangli,2020-06-14,225,98,120,7,,0.03111111111111111,0.5333333333333333,1.17,0.62,1.6500000000000001,0.9500000000000001,1.37
1224,Maharashtra,Sangli,2020-06-15,225,98,120,7,,0.03111111111111111,0.5333333333333333,1.16,0.62,1.6300000000000001,0.89,1.31
1225,Maharashtra,Sangli,2020-06-16,246,114,125,7,,0.028455284552845527,0.508130081300813,1.1500000000000001,0.6,1.6,0.9,1.31
1226,Maharashtra,Sangli,2020-06-17,267,112,144,11,,0.04119850187265917,0.5393258426966292,1.1400000000000001,0.62,1.6,0.93,1.33
1227,Maharashtra,Sangli,2020-06-18,267,112,144,11,,0.04119850187265917,0.5393258426966292,1.11,0.59,1.56,0.87,1.27
1228,Maharashtra,Sangli,2020-06-19,273,117,145,11,,0.040293040293040296,0.5311355311355311,1.09,0.5700000000000001,1.53,0.8300000000000001,1.23
1229,Maharashtra,Sangli,2020-06-20,274,111,152,11,,0.040145985401459854,0.5547445255474452,1.06,0.54,1.5,0.86,1.25
1230,Maharashtra,Sangli,2020-06-21,293,126,160,7,,0.023890784982935155,0.5460750853242321,1.06,0.56,1.51,0.84,1.23
